Unnamed: 0,Yorumlar,Duygular
2932,"['Turkcell', 'Superonline', ',', '686', 'bin', 'fiber', 'aboneye', 'ulaştığını', 'duyurdu', '.']",['notr']
2933,"['turkcell', 'hesabım', 'beni', 'hasta', 'ediyosun']",['olumsuz']
2934,"['Acaba', 'yeni', 'Ragga', 'Okray', 'li', 'reklamlar', 'olacakmi', '?', '@', 'turkcell', '@', 'TurkcellHizmet', '20', 'senedir', 'Turkcell', 'kullaniyorum', 'en', 'guzel', 'reklamlar', 'o', 'donemdeydi']",['olumsuz']
2935,"['@', 'ipekmeral', 'Turkcell', 'UpCall', 'diye', 'bir', 'uygulaması', 'ya', 'da', 'Sync', 'me', 'var', 'bir', 'çok', 'numara', 'kime', 'ait', 'gösteriyor']",['olumlu']
2936,"['Turkcell', 've', 'Koç', ""Holding'de"", '1', 'dakikalık', 'süre', 'içinde', 'görülen', 'sert', 'düşüşün', '``', 'hatalı', 'emir', ""''"", 'den', 'kaynaklandığı', 'tahmin', 'edili…']",['notr']
2937,"['Mutlu', 'bir', 'pazar', 'olsun', '?', '?', '(', '@', 'Turkcell', 'Superonline', 'Anadolu', 'Teknik', 'İletişim', 'in', 'İstanbul', ')']",['notr']
2938,"['turkcell', 'li', 'olan', 've', 'bipi', 'kullananlar', 'yazsın', 'internet', 'kazanacağıız', 'xldjsşmdis']",['olumlu']
2939,"['Turkcell', 'eski', 'sevgilim', 'olsa', 'böyle', 'uyuz', 'edemezdi', '...', 'Başım', 'çatlıyo', 'ağrıdan', '...']",['olumsuz']
2940,"['Turkcell', 'life', 'bebeğim', '?']",['olumlu']
2941,"['@', 'ezgisahin5834', 'turkcell', 'i', 'arayıp', 'beni', 'aramışsınız', 'demek', '?', '?', '?', '?']",['notr']
2942,"['@', 'xxbendis', 'SIFRE', 'yazıp', '2200', ""'"", 'a', 'SMS', 'gönderip', 'GSM', 'numaranız', 've', 'gelen', 'şifrenizi', 'kullanarak', 'Turkcell', 'Hesabım', 'uygulamasına', 'giriş', 'yapabilirsiniz', '.']",['notr']
2943,"['Ferit', ""Şahenk'in"", 'Garanti', 'Bankası', 'hisselerinin', 'satmasının', 'sebebi', 'Telekom', ""'"", 'u', 'alması', 'için', 'zorlanmasıdır', '.', 'Plase', 'de', 'Turkcell', 'var', 'bu', 'arada', '.']",['notr']
2944,"['normal', 'bir', 'turkcell', 'kullanıcısı']",['notr']
2945,"['Turkcell', '9', 'saat', 'önce', 'yaptığım', 'paket', 'hala', 'kullanıma', 'açılmadı', 'ben', 'burger', 'paramla', 'internet', 'yaptım']",['olumsuz']
2946,"['?', '?', '?', '?', '?', '?', '?', 'Turkcell', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Yaani']",['notr']
2947,"['@', 'sdogruyol', 'Sınırsız', 'mobil', 'bağlantı', 'yok', '.', 'Turkcell', 'data', 'hattında', 'ayda', '75GB', 'var', 'maksimum', '.', '*', 'Bildiğim', 'kadarıyla', '*', 'tabi', '.']",['notr']
2948,"['#', 'telepluscomtr', 'Turkcell', 'T50', 'İncecik', 'Silikon', 'Kılıf', 'Siyah', '-', 'Price', ':', 'TL15.90']",['notr']
2949,"['turkcell', 'benim', 'yanımda', '...', 'ayda', '7', 'tl', 'google', 've', 'limitsiz', 'facebook', 'twitter']",['olumlu']
2950,"['Nerde', 'turkcell', 'çok', 'hızlı']",['olumsuz']
2951,"['@', '06melihgokcek', 'başkanım', '4.5', 'g', 'yi', 'kapatın', 'iphone', 'cihazınızın', 'şarjı', 'bitecek', 'malum', 'Turkcell', 'her', 'yerde', 'çekiyor', 'şarjınız', 'biter', '=', ')']",['olumlu']
2952,"['@', 'GulucukEbucan', '@', 'Khk_magduru86', 'turkcell', 'e', 'gıcığım']",['olumsuz']
2953,"['@', 'YasinTFN', 'Turkcell', 'hesabım', 'uygulamasına', ',', 'adresini', 'ziyaret', 'ederek', 'tekrar', 'denemenizi', 'rica', 'ederiz', '.']",['notr']
2954,"['Cidden', 'artık', 'turkcell', 'den', 'bıktım', '.', 'Hiç', 'de', 'önermiyorum']",['olumsuz']
2955,"['Turkcell', ""CEO'su"", 'Kaan', 'Terzioğlu', '4.çeyrek', 'finansal', 'sonuçlarını', 'açıklıyor', '.', '#', 'Turkcell']",['notr']
2956,"['Turkcell', 'mobil', 'veri', 'patladı', 'çok', 'ilginç']",['olumsuz']
2957,"['Turkcell', 've', 'Koç', 'Holding', ""'"", 'e', 'brüt', 'takas', 'yasağı', '?']",['notr']
2958,"['ya', 'bu', 'turkcell', 'niye', 'bu', 'kadar', 'çok', 'internet', 'yiyo', 'ya']",['olumsuz']
2959,"['@', 'turktelekom', 'merak', 'ediyorum', 'neden', 'çekmiyor', 'avea', 'hadi', 'eskiden', 'çekmedi', 'yıl', '2017', 'hala', 'neden', 'turkcell', 'daha', 'iyi', 'çekiyor']",['olumlu']
2960,"['Ensar', 'sponsoru', ""Turkcell'in"", '2016', 'kârı', 'yüzde', '27', 'düştü']",['olumsuz']
2961,"['@', 'Kaan_Terzioglu', '@', 'DogusKuran', 'Turkcell', 'yaptığı', 'zaman', 'en', 'iyisini', 'yapar', '.', '?', '?', '?', '?', '?', '?']",['olumlu']
2962,"['Turkcell', 'bin', '500', 'kişiyi', 'daha', 'istihdam', 'edecek']",['olumlu']
2963,"['Şirketi', 'şirket', 'yapan', 'içindeki', 'ekip', 'ruhudur', '.', 'Biz', 'o', 'güzel', 'insanlarla', 'Turkcell', ""'"", 'i', 'Turkcell', 'yaptık', '.', 'Biz', 'gittik', 'ruh', 'bitt…']",['olumsuz']
2964,"['@', 'rujlekesii', 'turkcell', 'kendini', 'aşmış', 'bana', 'vodafone', '250', 'mb', 'veriyo']",['olumlu']
2965,"['Sevdikde', 'ne', 'oldu', 'turkcell', 'zengin', 'oldu', '(', 'Temsili', 'degil', 'gerçek', ')']",['olumsuz']
2966,"['Turkcell', 'müşterisiyim', ',', '@', 'fizy', 'üyeliğimi', 'nasıl', 'iptal', 'edebilirim', '?']",['notr']
2967,"['@', 'bulutstivit', 'Bir', 'bakışta', ""Turkcell'iyi"", 'de', 'ayırt', 'edebilirsiniz']",['notr']
2968,"[""Turkcell'in"", 'reklam', 'yüzü', 'hangi', 'ara', 'Özgür', ""Kız'dan"", 'Racon', ""'"", 'a', 'dönüştü', ',', 'o', 'ara', 'Türkiye', 'nasıl', 'bir', 'kültür', 'dönüşümü', 'yaşadı', '?']",['notr']
2969,"['@', 'turktelekom', 'online', 'islemlerden', 'neden', 'yeni', 'numara', 'secemiyoruz', 'turkcell', 'de', 'var', 'turktelekomda', 'olmasini', 'talep', 'ediyorum']",['olumlu']
2970,"['@', 'TurkcellHizmet', 'şimdi', 'de', '10000', 'dk', 'konuşma', 'hediye', '.', '``', ""Turkcell'linin"", 'gücü', ""Turkcell'in"", 'çekim', 'gücü', ""''"", 'diye', 'bağırsam', 'mı', 'şurda', 'acaba', 'ya', ':', ')']",['olumlu']
2971,"['TURKCELL', 'Genel', 'Müdürü', 'Kaan', 'Terzioğlu']",['notr']
2972,"['Turkcell', 'peşimi', 'bırak', 'artık']",['olumsuz']
2973,"['Turkcell', 'Grubu', ""2017'de"", '2', 'bin', '300', 'kişiye', 'ilave', 'istihdam', 'sağlayacak']",['olumlu']
2974,"['@', 'esmaozrr', 'HİÇ', 'GÖRGÜ', 'YOK', ""TURKCELL'DE"", 'ASFJSDLJASDHASDAS']",['olumsuz']
2975,"['@', 'EnesUAOzpolat', 'turkcell', 'değilmiş', 'yoksa', 'yapcaktım', ':', '/']",['notr']
2976,"['@', 'superonlinetr', '@', 'SuperYardim', '@', 'Kaan_Terzioglu', 'turkcell', 'markasına', 'verdiğim', 'değerden', 'dolayı', 'telekomun', 'beceriksizkiği', 'size', 'maledilsin', 'istemiyorum']",['olumlu']
2977,"['10.000', 'dk', 'hediye', 'geldi', 'yerim', 'seni', 'turkcell']",['olumlu']
2978,"['Sen', 'Vodafone', 'gibi', 'anı', 'yaşarken', 'ben', 'turkcell', 'gibi', 'seni', 'her', 'yerde', 'çekemem', '...']",['notr']
2979,"['Neden', '?', '?', '?', '(', '@', 'Turkcell', 'Ankara', 'Plaza', 'in', 'Ankara', ',', 'Türkiye', ')']",['notr']
2980,"['@', 'VodafoneDestek', 'fatura', 'borcunu', 'ödediğim', 'telefon', '24', 'saattir', 'açılmadı', 'çağ', 'dışısınız', 'Pazartesi', 'ilk', 'isim', 'Turkcell', 'e', 'gitmek']",['olumlu']
2981,"['Allah', 'belanı', 'versin', 'turkcell', 'superonline']",['olumsuz']
2982,"['Turkcell', 've', ""Airspan'dan"", 'stratejik', 'işbirliği', '-']",['olumlu']
2983,"['#', 'YılınGüzelliği', 'ARKADAŞLAR', 'SAKIN', 'TURKCELL', 'SUPERONLİNE', 'ALMAYIN', 'BAKMAYIN', 'REKLAMALARA.İKİDE', 'BİR', 'KESİLİR', 'KASAR', '..', 'GÜNLERCE', 'GELMEZ', 'PARAYI', 'ALIRLAR', '.']",['olumsuz']
2984,"['@', 'mahmutcandumaan', 'ne', 'gerek', 'var', 'Turkcell', ""'"", 'e', 'ben', 'nasıl', 'olsa', 'okulda', 'açıyorum', 'size', 'internet']",['olumsuz']
2985,"['turkcellede', 'arayı', 'bozucm', 'yani', 'su', 'gibi', 'gidiyor', 'internet', 'be', 'mübarek', ',', 'az', 'şu', 'genclere', 'bedava', 'biseyler', 'yapın', '#', 'turkcell']",['olumsuz']
2986,"['Turkcell', 'KCHOL', 'Erdem', 'YAĞAN', ',', 'Mehmet', 'TOSUNOĞLU', 've', 'Ahmet', 'KAYHAN', 'adlı', 'şahısların', 'Borsa', 'İstanbul', 'A.Ş', '.', 'pay', 'piyasasındaki', 'işlemlerine']",['notr']
2987,"['Turkcell', 'Süperonline', 'Kurumsal', 'a', 'geçtiğimden', 'beri', 'ağzıma', 'sıçıldı', '.', 'Geçtiğim', ',', 'kandığım', 'güne', 'lanet', 'olsun', '.', 'Milletim', 'beni', 'affetsin', '.']",['olumsuz']
2988,"['Turkcell', '4.5G', '’', 'yi', 'denize', 'taşıdı']",['olumlu']
2989,"['Turkcell', 'T50', '4G', 'destekliyor', 'mu', '?', '@', 'TurkcellHizmet', 'nasıl', 'açtırabiliriz', '?']",['notr']
2990,"['Turkcell', 'benim', 'isyanlarımı', 'duyup', 'salla', 'kazanı', 'yeniden', 'başlatmış', 'teşekkürler', 'turkcell', 'ama', 'hala', 'o', '30', 'tlyi', 'unutmadım']",['olumlu']
2991,"['Turkcell', 'Salla', 'Kazan', 'kampanyası', 'yeniden', 'başladı', '.', '|', '#', 'sallakazan', '|']",['olumlu']
2992,"['Turkcell', 'yurtdışında', '200', 'ülkede', 'hizmet', 'veriyor']",['olumlu']
2993,"['Turkcell', 've', 'Koç', 'Holding', '’', 'de', 'Ne', 'Oldu', '?', 'SPK', 'Açıkladı']",['notr']
2994,"['@', 'ruhat_bilal', 'turkcell', 'superonline', 'başvurduk', 'adamlar', '3', 'haftada', 'herşeyi', 'bitirdi']",['olumlu']
2995,"['İşler', 'güçler', '?', '(', '@', 'Turkcell', 'Superonline', 'Anadolu', 'Teknik', 'İletişim', 'in', 'İstanbul', 'w/', '@', 'hepbirumut', ')']",['notr']
2996,"['Turkcell', 've', 'Airspan', '5G', '’', 'de', 'inovatif', 'çözümler', 'için', 'biraraya', 'geldi', '.', '#', 'Turkcell', '#', '5G']",['olumlu']
2997,"['MWC', '17', '’', 'de', 'Turkcell', '’', 'i', 'onurlandıran', 'ödül', '!', '-']",['olumlu']
2998,"['Turkcell', 'Global', 'Bilgi', ',', '2017', '’', 'de', '1.500', 'Kişiye', 'İstihdam', 'Sağlayacak', '@', 'GlobalBilgi', '@', 'Turkcell']",['olumlu']
2999,"['@', 'Gorkemksl', 'Türk', 'Telekom', 'altyapısında', 'Turkcell', 'TV+', 'desteklemediği', 'için', 'maalesef', 'veremiyoruz', '.', ':', '(']",['notr']
3000,"['turkcell', '4', 'çeker', 'justin', 'bieber', '31', 'çeker']",['notr']
3001,"['Turkcell', 'niye', 'hep', 'sevgililer', 'gününe', 'karşı', '?', 'Yıldız', 'abla', 'olayından', 'sonra', 'Muslera', 'da', 'yaprra', 'gelirse', 'gelirse', 'biz', 'saplarn', 'başarısızliklari', 'katlnr']",['olumsuz']
3002,"['Turkcell', 'salla', 'kazan', 'şeysini', 'tekrardan', 'başlatmış', 'haberiniz', 'olsun', ',', ""turkcell'lilere"", 'duyurulur', 'çcldmcjn']",['olumlu']
3003,"['Turkcell', 'seviliyorsun', 'karşiiim']",['olumlu']
3004,"['TURKCELL', 'GENEL', 'MÜDÜRÜ', 'KAAN', 'TERZİOĞLU', '27', 'ŞUBAT', 'PAZARTESİ', 'GÜNÜ', '‘', 'İNOVASYON', 'İÇİN', 'MOBİL', 'TEKNOLOJİLER', '’', 'KONULU', 'PANELDE', '-']",['notr']
3005,"['Eee', 'benim', 'de', 'sabrimin', 'sınırları', 'var', 'Turkcell', 'bunu', 'çok', 'zorladı', 'byeeeee', 'Turkcell']",['olumsuz']
3006,"['Turkcell', 'Tv', 'kaput', ',', 'çalışmıyor', '.']",['olumsuz']
3007,"['Turkcell', '’', 'den', 'Geçlere', 'Bedeva', '2', 'GB', 'İnternet', '#', 'İnternet', '#', 'bedavainternetkampanyaları', '#', 'turkcell']",['olumlu']
3008,"['Düşünsene', 'D', '&', ""R'dan"", 'aldığı', 'kitapla', ""Mado'ya"", 'gidip', 'oturuyorsun', 've', 'tam', 'o', 'sırada', 'Turkcell', 'hatlı', 'telefonuna', 'faşizmden', 'mesaj', 'geliyor', 'slm', 'diye']",['notr']
3009,"['Turkcell', 'Türkiye', 'Büyükler', 'Atletizm', 'Şampiyonası', 'Sona', 'Erdi']",['notr']
3010,"['``', 'Turkcell', 'Genel', 'Müdürü', 'YolBoyunca', 'TV', 'Programını', 'Anlatıyor', '...', ""''"", 'by', '@', 'tuncaltinbas', 'on', '@', 'LinkedIn']",['notr']
3011,"['#', ""fizy'deTarkan-Sevdanın"", 'Son', 'Vuruşu', 'şarkısını', 'dinliyorum', '.', 'Teşekkürler', 'TURKCELL', '#', 'TarkanLiveUs…']",['notr']
3012,"['Turkcell', 'sen', 'nasil', 'bi', 'orospu', 'evladisin', 'hediye', 'paket', 'verdim', 'diyon', 'sonra', '5', 'tl', 'yiyon', 'bidaa', '100', 'mb', 'hediye', 'ediyon', 'senin', 'bn', 'anani', 'sikim', '?']",['olumsuz']
3013,"['Her', 'ay', '#', 'bip', 'uygulamasını', 'kullanmam', 'için', 'turkcell', 'tarafından', 'hediye', 'edilen', 'internet', 'sonunda', 'bir', 'işe', 'yaradı', '?', '?', '?']",['olumlu']
3014,"['Zafer', 'çalışanlarındır', ':', 'Turkcell', 'İletişim', 'Merkezi', 'Ayane', 'Elektronik', '#', 'tim', '#', 'turkcell…']",['notr']
3015,"['Spk', ',', 'Koç', 've', ""Turkcell'deki"", 'Hareketi', 'İnceliyor']",['notr']
3016,"['İş', 'ilanı', ':', 'DATABASE', 'ADMIN', 'TEAM', 'HEAD', '-', 'Turkcell', 'İletişim', 'Hizmetleri', 'A.Ş', '.', '[', 'İstanbul', '(', 'Asya', ')', '-', '15.02.2017', ']', '//', 'Tercihen', '...']",['notr']
3017,"['Karadağ', ':', '``', 'Turkcell', 've', 'Koç', 'Holding', 'hisselerindeki', 'hareket', 'algoritmik', 'işlem', 'kaynaklı', '.', 'İşlemin', 'nereden', 'yapıldığı', 'belirlenip', ""SPK'ya"", 'iletildi', '.', ""''""]",['notr']
3018,"['Turkcell', 'Camming', 'and', 'Cumming', 'Full', 'edit']",['notr']
3019,"['Muhteşem', 'bir', 'detaysın', 'Turkcell']",['olumlu']
3020,"['Abi', 'hattım', 'Turkcell', 'ama', 'her', 'yerde', 'E', 'çekiyor', 'nedeni', 'ni', 'bilen', 'varsa', 'bı', 'yardım', 'etsin', 'aq', '?']",['olumsuz']
3021,"['Turkcell', 've', 'Airspan', '’', 'dan', '5G', 'işbirliği']",['olumlu']
3022,"['@', 'Mishabian', 'turkcell', 'hesabıma', 'gir', 'orda', 'var', 'ya', 'zaten', 'direk', 'cıkıyo']",['notr']
3023,"[""Turkcell'liler"", 'salla', 'kazan', 'yeniden', 'gelmiş', 'jsjsjjs', 'gidin', 'net', 'kazanın', 'jsjsjs']",['olumlu']
3024,"['10000', 'dakikam', 'var', 'ama', 'arayacak', 'kimsem', 'yok', 'teşekkürler', 'turkcell', 'hesabım']",['olumlu']
3025,"['@', 'hanilanpuroydu', 'Ama', 'tam', 'görme', 'engelli', 'kardeşlerimizle', 'empati', 'kurup', 'gözlerim', 'dolacakken', 'neden', ""Turkcell'in"", 'reklamıyla', 'karşı', 'karşıya', 'kaldım', '?']",['notr']
3026,"['Pazarlama', 'Analiz', 'Uzmanı', '-', 'Turkcell', 've', 'Grup', 'Şirketleri', '[', 'Lefkoşa', '-', '23.02.2017', ']']",['notr']
3027,"['Bir', '@', 'YouTube', 'oynatma', 'listesine', 'video', 'ekledim', ':', 'TURKCELL', 'ÖZEL', '4GB', 'BEDAVA', 'İNTERNET', '(', '2017', 'ÖZEL', ')']",['olumlu']
3028,"[""Turkcell'in"", 'salla', 'kazan', 'reklamında', 'oynayan', 'kız', 'ne', 'kadar', 'tatlı', 'amk']",['notr']
3029,"['Turkcell', 'açıklamasına', 'göre', ',', 'Airspan', 'ile', 'stratejik', 'işbirliği', 'anlaşması', 'imzaladı']",['olumlu']
3030,"['Turkcell', 'Iletisim', 'Hizmetleri', 'AS', '$', 'TKC', 'Stake', 'Lowered', 'by', 'Franklin', 'Resources', 'Inc', '.']",['notr']
3031,"['Turkcell', ',', 'Fintur', 'operasyonlarından', 'çıkıyor']",['notr']
3032,"['@', 'hzsenk', 'sen', 'çirkinsin', 'amk', 'sen', 'sus', 'turkcell', 'konuşsun', 'benimle']",['olumlu']
3033,"['Turkcell', '’', 'den', 'Sevgililer', 'Günü', 'Kampanyası', '#', 'Turkcell', '#', 'Kampanya', '#', '14Şubat', '#', 'SevgililerGünü']",['notr']
3034,"['Turkcell', 've', 'Yandex', 'Google', ""'"", 'a', 'rakip', 'oluyor']",['olumlu']
3035,"['Turkcell', 'ile', 'davalari', 'olanlarin', 'guncel', 'durumlarini', 'buradan', 'paylasalim', '.', '#', 'turkcell']",['olumsuz']
3036,"['Milletten', 'az', 'kazık', 'yiyormuşum', 'gibi', 'bide', 'Turkcell', 'kazıklasın', 'bizi', 'helal', '.']",['olumsuz']
3037,"['Boykotlar', 'artık', 'benim', 'için', 'çok', 'önemli', 'ya', '.', 'Turkcell', ""'"", 'i', 'bile', 'ne', 'kadar', 'zarara', 'uğratmıştık', '.', 'Boykot', 'seviliosun', 'krdsm']",['olumsuz']
3038,"['Kanal', '26', ""Eskişehir'in"", 'Dünyaya', 'Açılan', 'Penceresi', 'D-SMART', '226.Kanal', ',', 'DIGITURK', '226.Kanal', ',', 'TURKCELL', 'TV', '256.Kanal', ',', 'Teledü…']",['notr']
3039,"['@', 'cenkbabaeren', 'Cenk', 'Bey', 'spkda', 'dunki', 'turkcell', 've', 'kcholdeki', 'islemleri', 'inceleyecek', 'kadar', 'yurek', 'varmi', 'sozce', '?']",['notr']
3040,"['Eskiden', 'her', 'yone', 'sms', 'bol', 'secenekli', 'internet', 'paketleri', 'yoktu', ',', 'Turkcell', 'kullanan', 'bir', 'erkek', 'avea', 'kullanan', 'kiza', 'asik', 'olamazdi', 'ya', '..']",['notr']
3041,"[""Turkcell'den"", 'yıldım', 'artık', '..', 'Her', 'ay', 'extra', 'paket', 'ala', 'ala', 'zorla', 'platinum', 'uyesi', 'de', 'yaptilar', ',', 'tebrikler', '!']",['olumsuz']
3042,"['sevgilimiz', 'olsa', 'seni', 'mi', 'kırcam', 'turkcell', 'ayıpsın', '#', '14Şubat']",['notr']
3043,"['Borsa', 'panik', 'sonrası', 'toparlandı', 'Turkcell', 've', 'Koç', ""Holding'de"", '1', 'dakikalık', 'süre', 'içinde', 'görülen', 'sert', 'düşüşün', '``', 'hatalı', 'emi…']",['olumsuz']
3044,"['@', 'turkcell', '10', 'senelik', 'bi', 'hattim', 'varsa', 'bu', 'adam', 'geri', 'dönsün', '.', '#', 'raggaoktayturkcelledonsun']",['notr']
3045,"['Turkcell', 'son', '10', 'yılın', 'en', 'yüksek', 'büyümesine', 'ulaştı']",['olumlu']
3046,"['turkcell', 'superonline', 'kullanan', 'var', 'mı', 'hızı', 'nasıl']",['notr']
3047,"['Satışlara', 'devam', '?', '?', '(', '@', 'Turkcell', '@', 'GlobalBilgi', 'in', 'Arsin', ',', 'Trabzon', ')']",['notr']
3048,"['İş', 'ilanı', ':', 'SAHA', 'SATIŞ', 'TEMSİLCİSİ', '-', 'TURKCELL', 'SUPERONLINE', 'MERSIN', 'SUPERNET', '[', 'Mersin', '-', '10.02.2017', ']', '//', 'Satış', 'alanında', '...']",['notr']
3049,"['Himmet', 'Karadağ', ':', '``', '(', 'Turkcell', 've', 'Koç', 'Holding', 'hisselerindeki', 'anlık', 'düşüş', ')', 'Fiyat', '40', 'kez', 'yükselip', 'inmiş', '.', 'Yatırımcının', '100', 'bin', 'lira', 'zararı', 'var', ""''""]",['olumsuz']
3050,"['@', 'metcihan', 'turkcell', 'en', 'tutan', 'boykottu', 'peki', 'mado', '?']",['notr']
3051,"['Turkcell', 'Enerji', 'Ticareti', 'Yapabileceği', 'Yeni', 'Bir', 'Şirket', 'Kuru', '..']",['notr']
3052,"['Yandex', ',', 'Turkcell', 'ile', 'birlikte', 'yerli', 'arama', 'motoru', 'kurdu', ':', ""'Yaani"", ""'""]",['notr']
3053,"['#', 'yurthaber', '-', 'Turkcell', '#', 'Türkiye', 'Büyükler', 'Atletizm', 'Şampiyonası', 'Başladı', ':', 'Turkcell', 'Türkiye…']",['notr']
3054,"['@', 'mhrrmozdmrr', 'Kota', 'kullanım', 'detaylarınızı', ',', 'Turkcell', 'Hesabım', 'adresini', 'ziyaret', 'ederek', ',', 'kontrol', 'edebilirsiniz', '.']",['notr']
3055,"['Niye', 'şu', 'Turkcell', 'internet', 'hediye', 'etmiyör', 'üzlyrm', ':', '(']",['olumsuz']
3056,"['İnternet', 'bitmemek', 'için', 'direnirken', 'hızır', 'gibi', 'yetişen', 'Turkcell', ',', 'salla', 'kazanına', 'öleyim', '?', '?', 'her', 'yerinden', 'öpüyorum', '?', '?', '?', '?', '?', '?', '?']",['olumlu']
3057,"['@', 'aykutakdag', '@', 'Wiinchester61', '@', 'csa61', '2012', 'de', 'mezun', 'olmuş', '2.34', 'ortalama', 'ile', 'amk', 'salağı.Boşuna', 'beklmyn', 'antalya', 'da', 'turkcell', 'çalışıyor', '.']",['notr']
3058,"['TURKCELL', 'e', 'sorduğumuzda', '``', 'sistem', 'otomatik', 'tanımlıyor', ""''"", 'dediler', '.', 'Hırsızlığın', 'diğer', 'adıdır', 'bu', '@', 'Turkcell', '@', 'bimer', '@', 'SikayetvarCom', '@', 'ihd_genelmerkez']",['olumsuz']
3059,"['BORSA', 'İSTANBUL/KARADAĞ', ':', 'TURKCELL', 'VE', 'KOÇ', 'HOLDİNG', 'HİSSELERİNDEKİ', 'HAREKET', 'ALGORİTMA', 'KAYNAKLI', 'HAREKETLER', '.']",['notr']
3060,"['Turkcell', 'Tv', ""Plus'da"", 'Tv8', 'Neden', 'Yok', '?']",['olumsuz']
3061,"['Yeni', 'arama', 'motorumuz', ""'Yaani"", ""'"", 'Yandex', ',', 'Turkcell', 'ile', 'işbirliğine', 'giderek', 'tamamen', 'yerli', 'bir', 'arama', 'motoru', 'kurdu', '.', '#', 'yaani…']",['olumlu']
3062,"['TURKCELL', ',', 'GNCYTNK', 'programıyla', 'ŞEHİR', 'Kariyer', 'Merkezi', 'aracılığıyla', 'İstanbul', 'Şehir', 'Üniversitesi', '’', 'nde', 'ağırlandı.…']",['notr']
3063,"['Turkcell', 'EYOF', ""2017'ye"", 'sponsor', 'oldu', '-']",['notr']
3064,"['DİYARBAKIR-', 'Bölge', 'Satış', 'Yöneticisi', '-', 'İnteltek-Turkcell', 'Grup', 'Şirketleri', '[', 'Diyarbakır', '-', '25.02.2017', ']']",['notr']
3065,"['Allah', 'belanı', 'versin', 'turkcell']",['olumsuz']
3066,"['@', 'TcellPlatinum', 'Turkcell', 'müşteri', 'memnuniyeti', 'kocaman', 'bir', '0', ',', 'müşterilerine', 'arızalı', 'cihaz', 'satan', 'Turkcell']",['olumsuz']
3067,"['@', 'Coolbirmarti', 'Müşteri', 'numaranızı', 'MUSTERI', 'yazıp', ""2220'ye"", 'kısa', 'mesaj', 'atarak', 'öğrenebilirsiniz', '.', 'Bu', 'mesaj', 'Turkcell', 'hatlara', 'ücretsizdir', '.']",['notr']
3068,"['Turkcell', 'Son', '10', 'Yılın', 'Rekorunu', 'Kırdı', '!', '-']",['olumlu']
3069,"['Turkcell', ',', '1.799', 'noktaya', '4,5G', 'kalitesinde', 'hizmet', 'götürecek', 'via', '@', 'btdunyasi']",['olumlu']
3070,"['Turkcell', 'TV+', '’', 'da', '``', 'Aşkın', 'Büyüsü', ""''"", 'izliyorum', '#', 'TurkcellTV+']",['notr']
3071,"[""Turkcell'in"", '%', '100', 'sahibi', 'olduğu', 'Turktell', ',', 'elektrik', 'enerjisi', 'ticareti', ',', 'toptan', 've', 'perakende', 'satışı', 'için', ""EPDK'ya"", 'başvur…']",['notr']
3072,"['Bazen', 'diyorum', ',', 'ben', 'bu', 'kafayla', 'bu', 'günlere', 'iyi', 'gelmişim', '(', '@', 'Tekcell', 'Turkcell', 'İletişim', 'Örnekköy', 'in', 'Antalya', ')']",['notr']
3073,"['Ne', 'ara', 'özgür', ""kız'dan"", 'bu', 'maçoya', 'döndün', 'turkcell', '?']",['notr']
3074,"['@', 'xtraderx_', '@', 'NOmoneyNObuddy', 'üstad', 'Turkcell', 'de', 'kademelerdeki', 'bakarmısınız']",['notr']
3075,"['Turkcell', '’', 'lilere', 'özel', 'fırsatlar', 'devam', 'ediyor', '!']",['notr']
3076,"['#', 'telepluscomtr', 'Turkcell', 'T60', 'Deri', 'Görünümlü', 'Silikon', 'Kılıf', 'Turkuaz', '-', 'Price', ':', 'TL15.90']",['notr']
3077,"['12.10', 'BlombergHT', ""'"", 'ye', 'bekliyoruz', '.', 'Turkcell', 'Genel', 'Müdürü', 'Kaan', 'Terzioğlu', 'konugumuz', '@', 'Turkcell', '@', 'TcellPlatinum…']",['notr']
3078,"['turkcell', 'iki', 'ay', 'önceki', 'bu', 'salla', 'kazan', 'şeyini', 'yine', 'başlatmış', '.', 'internetim', 'bitmek', 'üzere', ',', '1000', 'dakikamın', '700', ""'"", 'ü', 'dururken', '1000', 'dakika', 'daha', 'verdi', '.']",['olumsuz']
3079,"['Turkcell', ',', 'Vodafone', 'falan', 'yine', 'en', 'hızlı', 'internet', 'bizde', 'reklamı', 'çekmiş', '.', 'Abim', 'youtube', 'açıyoruz', 'biz', '.', 'Ucuzluk', 'lazım', '.', '5', 'TLye', '80GB', 'internet', 'lazım', '.']",['olumsuz']
3080,"['Turkcell', 'enerji', 'ticareti', 'şirketi', 'kuracak']",['notr']
3081,"[""Turkcell'in"", 'salla', 'kazani', 'yine', 'gelmis', '..', '10gb', 'internet', 'geldi', '..', 'Evde', 'wifi', 'kapatiim', 'bari', '..', 'yine', '@', 'superonlinetr', 'limit', 'dolmustu', '?']",['olumlu']
3082,"['14', 'Şubat', 'in', 'verdiği', 'en', 'güzel', 'şey', 'turkcell', 'in', '2gb', 'vermesi', 'oldu', '?']",['olumlu']
3083,"['Turkcell', 'Süper', 'Lig', 'te', 'haftanın', 'özeti', '.', '?', '?']",['notr']
